book_id,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,publication_year,publication_year_flag,average_rating_flag,num_pages_raw,page_length_bucket,media_type_hint,num_pages_capped,ratings_count_raw,ratings_count_capped,text_reviews_count_raw,text_reviews_count_capped,authors_raw,authors_clean,canonical_book_id,is_duplicate
31226,The Janson Directive (Paul Janson  #1),Robert Ludlum,3.86,0312989385,9780312989385,eng,693,7281,259,2003-10-19,St. Martin's Paperbacks,2003,,,693,,,693,7281,7281,259,259,Robert Ludlum,Robert Ludlum,31226,False
31227,The Moscow Vector (Covert-One  #6),Patrick Larkin / Robert Ludlum,3.98,0312990715,9780312990718,eng,464,6321,80,2006-02-07,St. Martin's Paperbacks,2006,,,464,,,464,6321,6321,80,80,Patrick Larkin/Robert Ludlum,Patrick Larkin/Robert Ludlum,31227,False
31229,The Ambler Warning,Robert Ludlum,3.72,0312990693,9780312990695,eng,632,9289,361,2006-11-01,St. Martin's Paperbacks,2006,,,632,,,632,9289,9289,361,361,Robert Ludlum,Robert Ludlum,31229,False
31235,Historical Romances: The Prince and the Pauper / A Connecticut Yankee in King Arthur’s Court / Personal Recollections of Joan of Arc,Mark Twain / Susan K. Harris,4.38,0940450828,9780940450820,eng,1050,296,13,1994-08-01,Library of America,1994,,,1050,,,1050,296,296,13,13,Mark Twain/Susan K. Harris,Mark Twain/Susan K. Harris,31235,False
31242,Bleak House,Charles Dickens / Nicola Bradbury / Hablot Knight Browne,4.01,0143037617,9780143037613,eng,1017,80104,2440,2006-01-06,Penguin Books,2006,,,1017,,,1017,80104,80104,2440,2440,Charles Dickens/Nicola Bradbury/Hablot Knight Browne,Charles Dickens/Nicola Bradbury/Hablot Knight Browne,31242,False
31244,Our Mutual Friend,Charles Dickens,4.07,0375761144,9780375761140,eng,801,22294,953,2002-09-10,Modern Library,2002,,,801,,,801,22294,22294,953,953,Charles Dickens,Charles Dickens,31244,False
31247,A Christmas Carol and Other Christmas Books,Charles Dickens / Robert Douglas-Fairhurst,3.96,0192806947,9780192806949,eng,438,156,20,2007-11-01,Oxford University Press  USA,2007,,,438,,,438,156,156,20,20,Charles Dickens/Robert Douglas-Fairhurst,Charles Dickens/Robert Douglas-Fairhurst,31247,False
31250,Little Dorrit,Charles Dickens / Stephen J. Wall / Helen Small,3.99,0141439963,9780141439969,eng,1021,38955,1044,2003-09-25,Penguin Classics,2003,,,1021,,,1021,38955,38955,1044,1044,Charles Dickens/Stephen J. Wall/Helen Small,Charles Dickens/Stephen J. Wall/Helen Small,31250,False
31253,Baseball: a Literary Anthology,Nicholas Dawidoff / Ernest Lawrence Thayer / Jacques Barzun / Robert Frost / John Updike / Leroy Satchel Paige / Bill Veeck / Murray Kempton / Jimmy Breslin / Marianne Moore / Gay Talese / Tallulah Bankhead / Albert G. Spalding / Nelson Algren / William Carlos Williams / James Weldon Johnson / Thomas Wolfe / James Thurber / Philip Roth / Jim Bouton / Dave Frishberg / Roger Kahn / Roger Angell / Damon Runyon / George Plimpton / A. Bartlett Giamatti / Amiri Baraka / Annie Dillard / Stephen Jay Gould / Stephen King / Richard Ford / Don DeLillo / Lawrence S. Ritter / Ring Lardner / Carl Sandburg / Heywood Broun / Bernard Malamud / Red Smith,4.24,193108209X,9781931082099,eng,733,182,14,2002-03-04,Library of America,2002,,,733,,,733,182,182,14,14,Nicholas Dawidoff/Ernest Lawrence Thayer/Jacques Barzun/Robert Frost/John Updike/Leroy Satchel Paige/Bill Veeck/Murray Kempton/Jimmy Breslin/Marianne Moore/Gay Talese/Tallulah Bankhead/Albert G. Spalding/Nelson Algren/William Carlos Williams/James Weldon Johnson/Thomas Wolfe/James Thurber/Philip Roth/Jim Bouton/Dave Frishberg/Roger Kahn/Roger Angell/Damon Runyon/George Plimpton/A. Bartlett Giamatti/Amiri Baraka/Annie Dillard/Stephen Jay Gould/Stephen King/Richard Ford/Don DeLillo/Lawrence S. Ritter/Ring Lardner/Carl Sandburg/Heywood Broun/Bernard Malamud/Red  Smith,Nicholas Dawidoff/Ernest Lawrence Thayer/Jacques Barzun/Robert Frost/John Updike/Leroy Satchel Paige/Bill Veeck/Murray Kempton/Jimmy Breslin/Marianne Moore/Gay Talese/Tallulah Bankhead/Albert G. Spalding/Nelson Algren/William Carlos Williams/James Weldon Johnson/Thomas Wolfe/James Thurber/Philip Roth/Jim Bouton/Dave Frishberg/Roger Kahn/Roger Angell/Damon Runyon/George Plimpton/A. Bartlett Giamatti/Amiri Baraka/Annie Dillard/Stephen Jay Gould/Stephen King/Richard Ford/Don DeLillo/Lawrence S. Ritter/Ring Lardner/Carl Sandburg/Heywood Broun/Bernard Malamud/Red Smith,31253,False
31259,The Bourne Ultimatum (Jason Bourne  #3),Robert Ludlum,4.05,0752858491,9780752858494,eng,725,52976,702,2004-05-06,Orion,2004,,,725,,,725,52976,52976,702,702,Robert Ludlum,Robert Ludlum,31259,False
31260,The Sigma Protocol,Robert Ludlum,3.8,0312982518,9780312982515,eng,662,9567,252,2002-10-13,St. Martin's Paperbacks,2002,,,662,,,662,9567,9567,252,252,Robert Ludlum,Robert Ludlum,31260,False
31262,The Road to Gandolfo,Robert Ludlum / Michael Shepherd,3.64,0553271091,9780553271096,eng,320,5141,160,1992-02-01,Bantam,1992,,,320,,,320,5141,5141,160,160,Robert Ludlum/Michael  Shepherd,Robert Ludlum/Michael Shepherd,31262,False
31267,The Arctic Event (Covert-One  #7),James H. Cobb / Robert Ludlum,4.01,0446699071,9780446699075,eng,390,4414,127,2007-09-26,Warner Books,2007,,,390,,,390,4414,4414,127,127,James H. Cobb/Robert Ludlum,James H. Cobb/Robert Ludlum,31267,False
31270,The Altman Code (Covert-One  #4),Gayle Lynds / Robert Ludlum / Don Leslie,3.95,1593978863,9781593978860,eng,,5,1,2005-09-30,Audio Renaissance,2005,,,0,zero_or_audio,audio_or_misc,,5,5,1,1,Gayle Lynds/Robert Ludlum/Don Leslie,Gayle Lynds/Robert Ludlum/Don Leslie,31270,False
31271,The Matlock Paper,Robert Ludlum,3.88,0752858637,9780752858630,eng,352,12533,80,2005-08-24,Orion Books,2005,,,352,,,352,12533,12533,80,80,Robert Ludlum,Robert Ludlum,31271,False
31294,Fat Pig,Neil LaBute,3.56,057121150X,9780571211500,en-US,112,2356,103,2004-11-29,Farrar  Straus and Giroux,2004,,,112,,,112,2356,2356,103,103,Neil LaBute,Neil LaBute,31294,False
31299,Hickory Dickory Dock (Hercule Poirot  #32),Agatha Christie / Hugh Fraser,3.75,1572705647,9781572705647,eng,196,13515,368,2006-12-07,AudioGO,2006,,,196,,,196,13515,13515,368,368,Agatha Christie/Hugh Fraser,Agatha Christie/Hugh Fraser,31299,False
31300,A Caribbean Mystery (Miss Marple  #10),Agatha Christie,3.8,0451199928,9780451199928,eng,224,18590,770,2000-03-01,Signet,2000,,,224,,,224,18590,18590,770,770,Agatha Christie,Agatha Christie,31300,False
31302,Five Complete Miss Marple Novels: The Mirror Crack'd / A Caribbean Mystery / Nemesis / What Mrs. McGillicuddy Saw! / The Body in the Library,Agatha Christie,4.39,0517035804,9780517035801,eng,650,116,6,1990-07-02,Avenel Books,1990,,,650,,,650,116,116,6,6,Agatha Christie,Agatha Christie,31302,False
31303,At Bertram's Hotel,Agatha Christie,3.7,0451199936,9780451199935,eng,224,239,15,2000-03-01,Signet,2000,,,224,,,224,239,239,15,15,Agatha Christie,Agatha Christie,31303,False
31304,Nemesis (Miss Marple  #12),Agatha Christie,3.85,0451200187,9780451200181,eng,224,18896,771,2000-05-01,Signet,2000,,,224,,,224,18896,18896,771,771,Agatha Christie,Agatha Christie,31304,False
31305,A Pocket Full of Rye: A BBC Radio 4 Full-Cast Dramatisation,Agatha Christie / Michael Bakewell / June Whitfield / Nicky Henson / Derek Waring / Natasha Pyne,3.86,0792737369,9780792737360,eng,2,38,3,2014-04-01,Blackstone Audiobooks,2014,,,2,short_reference,,2,38,38,3,3,Agatha Christie/Michael Bakewell/June Whitfield/Nicky Henson/Derek Waring/Natasha Pyne,Agatha Christie/Michael Bakewell/June Whitfield/Nicky Henson/Derek Waring/Natasha Pyne,31305,False
31306,Murder at the Vicarage (Miss Marple  #1),Agatha Christie,4.05,0451201159,9780451201157,eng,256,462,55,2000-09-01,Signet,2000,,,256,,,256,462,462,55,55,Agatha Christie,Agatha Christie,31306,False
31307,Miss Marple Omnibus Vol. 3 (Murder at the Vicarage / Nemesis / Sleeping Murder / At Bertram's Hotel),Agatha Christie,4.32,0006499619,9780006499619,eng,688,138,5,1997-07-10,Harper Collins,1997,,,688,,,688,138,138,5,5,Agatha Christie,Agatha Christie,31307,False
31312,The Dance of Anger,Harriet Lerner,4.06,006074104X,9780060741044,eng,239,16897,619,2005-05-03,William Morrow & Company,2005,,,239,,,239,16897,16897,619,619,Harriet Lerner,Harriet Lerner,31312,False
31313,Dance of the Gods (Circle Trilogy  #2),Nora Roberts,4.15,0515141666,9780515141665,eng,321,25065,576,2006-10-03,Jove,2006,,,321,,,321,25065,25065,576,576,Nora Roberts,Nora Roberts,31313,False
31314,Barnyard Dance,Sandra Boynton,4.25,1563054426,9781563054426,en-US,24,21265,480,1993-10-01,Workman Publishing Company,1993,,,24,,,24,21265,21265,480,480,Sandra Boynton,Sandra Boynton,31314,False
31316,The Dance of Intimacy: A Woman's Guide to Courageous Acts of Change in Key Relationships,Harriet Lerner,4.07,006091646X,9780060916466,eng,255,7368,185,1989-01-01,William Morrow Paperbacks,1989,,,255,,,255,7368,7368,185,185,Harriet Lerner,Harriet Lerner,31316,False
31318,4:50 from Paddington / A Pocket Full of Rye (BBC Presents: Two Miss Marple Dramas),Agatha Christie,3.94,0553525638,9780553525632,eng,3,34,3,1999-05-04,Random House Audio,1999,,,3,short_reference,,3,34,34,3,3,Agatha Christie,Agatha Christie,31318,False
31331,Blood Canticle (The Vampire Chronicles #10),Anne Rice,3.72,0099460173,9780099460176,eng,400,19036,325,2004-11-04,Arrow,2004,,,400,,,400,19036,19036,325,325,Anne Rice,Anne Rice,31331,False
31332,The Vampire Armand (The Vampire Chronicles  #6),Anne Rice,3.76,0345434803,9780345434807,eng,457,59191,710,2000-10-03,Ballantine Books,2000,,,457,,,457,59191,59191,710,710,Anne Rice,Anne Rice,31332,False
31333,Violin,Anne Rice,3.28,8466302204,9788466302203,eng,289,15886,405,2002-01-01,Distribooks,2002,,,289,,,289,15886,15886,405,405,Anne Rice,Anne Rice,31333,False
31335,Cry to Heaven,Anne Rice,3.85,0345396936,9780345396938,eng,566,18067,558,1995-04-01,Ballantine Books,1995,,,566,,,566,18067,18067,558,558,Anne Rice,Anne Rice,31335,False
31340,Lasher (Lives of the Mayfair Witches  #2),Anne Rice,3.86,0099471434,9780099471431,eng,400,49367,661,2004-11-04,Arrow Books,2004,,,400,,,400,49367,49367,661,661,Anne Rice,Anne Rice,31340,False
31341,Blood And Gold (The Vampire Chronicles  #8),Anne Rice,3.89,0099271494,9780099271499,eng,752,28012,436,2002-11-07,Arrow,2002,,,752,,,752,28012,28012,436,436,Anne Rice,Anne Rice,31341,False
31345,Hot Stuff (Cate Madigan #1),Janet Evanovich / Leanne Banks,3.74,0312941463,9780312941468,en-US,281,9285,404,2007-04-03,St. Martin's Press,2007,,,281,,,281,9285,9285,404,404,Janet Evanovich/Leanne Banks,Janet Evanovich/Leanne Banks,31345,False
31350,Lovelock (Mayflower Trilogy  #1),Orson Scott Card / Kathryn H. Kidd,3.47,031287751X,9780312877514,en-US,288,2150,85,2001-02-01,St. Martins Press-3PL,2001,,,288,,,288,2150,2150,85,85,Orson Scott Card/Kathryn H. Kidd,Orson Scott Card/Kathryn H. Kidd,31350,False
31351,Treasure Box,Orson Scott Card,3.33,006109398X,9780061093982,eng,384,3646,189,1997-10-01,Harper,1997,,,384,,,384,3646,3646,189,189,Orson Scott Card,Orson Scott Card,31351,False
31352,Songmaster,Orson Scott Card,3.74,0312876629,9780312876623,en-US,352,6399,286,2002-12-06,Orb Books,2002,,,352,,,352,6399,6399,286,286,Orson Scott Card,Orson Scott Card,31352,False
31353,Stone Tables,Orson Scott Card,3.87,1573456632,9781573456630,eng,448,1726,133,2000-03-01,Shadow Mountain,2000,,,448,,,448,1726,1726,133,133,Orson Scott Card,Orson Scott Card,31353,False
31356,William Faulkner: The Sound and the Fury and as I Lay Dying: Essays  Articles  Reviews,Nicolas Tredell,3.96,023112189X,9780231121897,en-US,192,4,0,2000-12-27,Columbia University Press,2000,,,192,,,192,4,4,0,0,Nicolas Tredell,Nicolas Tredell,31356,False
31358,Hart's Hope,Orson Scott Card,3.47,0425058190,9780425058190,eng,261,24,4,1983-02-01,Berkley,1983,,,261,,,261,24,24,4,4,Orson Scott Card,Orson Scott Card,31358,False
31360,Children of the Mind (Ender's Saga  #4),Orson Scott Card,3.76,0765304740,9780765304742,eng,370,84877,1989,2002-08-24,Tor Books,2002,,,370,,,370,84877,84877,1989,1989,Orson Scott Card,Orson Scott Card,31360,False
31361,Maps in a Mirror: The Short Fiction of Orson Scott Card,Orson Scott Card,4.01,0765308401,9780765308405,eng,675,2940,121,2004-01-01,Orb Books,2004,,,675,,,675,2940,2940,121,121,Orson Scott Card,Orson Scott Card,31361,False
31363,How to Write Science Fiction & Fantasy,Orson Scott Card,3.9,158297103X,9781582971032,eng,140,3408,264,2001-09-15,Writer's Digest Books,2001,,,140,,,140,3408,3408,264,264,Orson Scott Card,Orson Scott Card,31363,False
31364,What Came Before He Shot Her (Inspector Lynley  #14),Elizabeth George,3.56,0060545623,9780060545628,eng,560,6669,668,2006-10-17,Harper,2006,,,560,,,560,6669,6669,668,668,Elizabeth  George,Elizabeth George,31364,False
31365,With No One as Witness (Inspector Lynley  #13),Elizabeth George,4.04,0060545615,9780060545611,eng,784,9952,529,2006-02-28,Harper,2006,,,784,,,784,9952,9952,529,529,Elizabeth  George,Elizabeth George,31365,False
31366,Deception on His Mind (Inspector Lynley  #9),Elizabeth George,4.05,0553575090,9780553575095,eng,716,8028,289,1998-10-06,Bantam Books,1998,,,716,,,716,8028,8028,289,289,Elizabeth  George,Elizabeth George,31366,False
31371,Becoming a Woman of Beauty and Strength: Esther,Elizabeth George,4.27,0736904891,9780736904896,eng,160,80,14,2001-01-01,Harvest House Publishers,2001,,,160,,,160,80,80,14,14,Elizabeth George,Elizabeth George,31371,False
31373,In Pursuit of the Proper Sinner (Inspector Lynley  #10),Elizabeth George,4.1,0553575104,9780553575101,eng,718,10608,295,,Bantam Books,,,,718,,,718,10608,10608,295,295,Elizabeth  George,Elizabeth George,31373,False
31378,A Woman's High Calling Growth and Study Guide,Elizabeth George,4.15,0736904948,9780736904940,eng,160,13,1,2001-08-15,Harvest House Publishers,2001,,,160,,,160,13,13,1,1,Elizabeth George,Elizabeth George,31378,False
31382,Living with Passion and Purpose: Luke (Woman After God's Own Heart),Elizabeth George,4.0,0736908161,9780736908160,eng,160,22,4,2005-09-15,Harvest House Publishers,2005,,,160,,,160,22,22,4,4,Elizabeth George,Elizabeth George,31382,False
31384,Loving God with All Your Mind,Elizabeth George,4.43,0736913823,9780736913829,en-US,304,1488,77,2005-01-01,Harvest House Publishers,2005,,,304,,,304,1488,1488,77,77,Elizabeth George,Elizabeth George,31384,False
31386,Ariel Sharon: A Life,Nir Hefez / Gadi Bloom / Mitch Ginsburg,3.72,1400065879,9781400065875,en-US,490,40,6,2006-10-24,Random House  Inc.,2006,,,490,,,490,40,40,6,6,Nir Hefez/Gadi Bloom/Mitch Ginsburg,Nir Hefez/Gadi Bloom/Mitch Ginsburg,31386,False
31389,Life Management for Busy Woman: Growth and Study Guide,Elizabeth George,4.53,0736910190,9780736910194,en-GB,166,14,1,2002-07-01,Harvest House Publishers,2002,,,166,,,166,14,14,1,1,Elizabeth George,Elizabeth George,31389,False
31401,A Wife After God's Own Heart Growth and Study Guide,Elizabeth George,4.69,0736911685,9780736911689,eng,160,9,1,2004-01-01,Harvest House Publishers,2004,,,160,,,160,9,9,1,1,Elizabeth George,Elizabeth George,31401,False
31414,Lover of Unreason: Assia Wevill  Sylvia Plath's Rival and Ted Hughes' Doomed Love,Yehuda Koren / Eilat Negev,3.92,0786718617,9780786718610,eng,280,639,75,2006-12-26,Da Capo Press,2006,,,280,,,280,639,639,75,75,Yehuda Koren/Eilat Negev,Yehuda Koren/Eilat Negev,31414,False
31420,The Journals of Sylvia Plath,Sylvia Plath / Karen V. Kukil,4.31,0571205216,9780571205219,eng,752,106,9,2013-06-13,Faber & Faber,2013,,,752,,,752,106,106,9,9,Sylvia Plath/Karen V. Kukil,Sylvia Plath/Karen V. Kukil,31420,False
31421,Letters Home,Sylvia Plath,4.2,0571201156,9780571201150,eng,502,2373,63,1999-01-01,Faber & Faber,1999,,,502,,,502,2373,2373,63,63,Sylvia Plath,Sylvia Plath,31421,False
31434,The Poetry of Sylvia Plath,Claire Brennan,4.25,0231124279,9780231124270,eng,202,27,0,2001-08-29,Columbia University Press,2001,,,202,,,202,27,27,0,0,Claire Brennan,Claire Brennan,31434,False
31437,Black Boy,Richard Wright / Edward P. Jones,4.05,0060834005,9780060834005,en-US,432,88,12,2005-11-29,Harper,2005,,,432,,,432,88,88,12,12,Richard Wright/Edward P. Jones,Richard Wright/Edward P. Jones,31437,False
31441,Angry Black White Boy,Adam Mansbach,3.55,1400054877,9781400054879,eng,352,614,77,2005-03-08,Broadway Books,2005,,,352,,,352,614,614,77,77,Adam Mansbach,Adam Mansbach,31441,False
31442,Bad Boys In Black Tie (Watson Brothers  #3),Lori Foster / Erin McCarthy / Morgan Leigh,3.73,0758207743,9780758207746,eng,278,2164,70,2004-05-01,Brava,2004,,,278,,,278,2164,2164,70,70,Lori Foster/Erin McCarthy/Morgan Leigh,Lori Foster/Erin McCarthy/Morgan Leigh,31442,False
31456,The Twits,Roald Dahl / Quentin Blake,3.96,0141318309,9780141318301,eng,96,98823,2552,2004-06-24,Puffin Books,2004,,,96,,,96,98823,98823,2552,2552,Roald Dahl/Quentin Blake,Roald Dahl/Quentin Blake,31456,False
31462,Far from the Madding Crowd,Thomas Hardy / Suzanne Keen,3.94,0451528565,9780451528568,eng,400,340,33,2002-10-01,Signet Classics,2002,,,400,,,400,340,340,33,33,Thomas Hardy/Suzanne Keen,Thomas Hardy/Suzanne Keen,31462,False
31463,Far From the Madding Crowd,Thomas Hardy / Rosemarie Morgan / Shannon Russell,3.94,0141439653,9780141439655,eng,433,104912,3811,2003-02-27,Penguin Books,2003,,,433,,,433,104912,104912,3811,3811,Thomas Hardy/Rosemarie Morgan/Shannon Russell,Thomas Hardy/Rosemarie Morgan/Shannon Russell,31463,False
31465,Far From the Madding Crowd,Thomas Hardy / Suzanne B. Falck-Yi / Linda M. Shires,3.94,019280149X,9780192801494,eng,496,112,17,2002-11-14,Oxford University Press,2002,,,496,,,496,112,112,17,17,Thomas Hardy/Suzanne B. Falck-Yi/Linda M. Shires,Thomas Hardy/Suzanne B. Falck-Yi/Linda M. Shires,31465,False
31466,Far from the Madding Crowd,Thomas Hardy,3.94,0140620478,9780140620474,en-GB,374,320,42,1994-03-31,Penguin Books,1994,,,374,,,374,320,320,42,42,Thomas Hardy,Thomas Hardy,31466,False
31472,Middlemarch: An Authoritative Text  Backgrounds  Reviews and Criticism,George Eliot / Bert G. Hornback,3.96,0393092100,9780393092103,eng,578,47,10,1977-09-01,W. W. Norton & Company,1977,,,578,,,578,47,47,10,10,George Eliot/Bert G. Hornback,George Eliot/Bert G. Hornback,31472,False
31474,Slaughterhouse: The Shocking Story of Greed  Neglect  And Inhumane Treatment Inside the U.S. Meat Industry,Gail A. Eisnitz,4.35,1591024501,9781591024507,en-US,328,1250,144,2006-11-01,Prometheus Books,2006,,,328,,,328,1250,1250,144,144,Gail A. Eisnitz,Gail A. Eisnitz,31474,False
31476,A Dance At The Slaughterhouse (Matthew Scudder  #9),Lawrence Block,4.18,0380813734,9780380813735,eng,294,3351,147,2000-07-03,Harper Paperbacks,2000,,,294,,,294,3351,3351,147,147,Lawrence Block,Lawrence Block,31476,False
31478,Slaughterhouse Blues: The Meat and Poultry Industry in North America,Donald D. Stull / Michael J. Broadway / Eric Schlosser,3.46,0534613039,9780534613037,en-US,172,27,1,2003-04-17,Wadsworth Publishing Company,2003,,,172,,,172,27,27,1,1,Donald D. Stull/Michael J. Broadway/Eric Schlosser,Donald D. Stull/Michael J. Broadway/Eric Schlosser,31478,False
31481,Inky The Indigo Fairy (Rainbow Magic  #6),Daisy Meadows / Georgie Ripper,3.79,043974685X,9780439746854,en-US,80,2042,59,2006-01-01,Scholastic Paperbacks,2006,,,80,,,80,2042,2042,59,59,Daisy Meadows/Georgie Ripper,Daisy Meadows/Georgie Ripper,31481,False
31482,Sunny The Yellow Fairy (Rainbow Magic  #3),Daisy Meadows / Georgie Ripper,3.82,0439744660,9780439744669,en-US,67,2364,67,2005-07-01,Little Apple,2005,,,67,,,67,2364,2364,67,67,Daisy Meadows/Georgie Ripper,Daisy Meadows/Georgie Ripper,31482,False
31483,Sky The Blue Fairy (Rainbow Magic  #5),Daisy Meadows / Georgie Ripper,3.83,0439746841,9780439746847,en-US,80,2267,82,2005-11-01,Scholastic Paperbacks,2005,,,80,,,80,2267,2267,82,82,Daisy Meadows/Georgie Ripper,Daisy Meadows/Georgie Ripper,31483,False
31484,Heather The Violet Fairy (Rainbow Magic  #7),Daisy Meadows / Georgie Ripper,3.86,0439746868,9780439746861,en-US,80,2263,82,2006-02-01,Scholastic Paperbacks,2006,,,80,,,80,2263,2263,82,82,Daisy Meadows/Georgie Ripper,Daisy Meadows/Georgie Ripper,31484,False
31486,Ruby the Red Fairy (Rainbow Magic  #1),Daisy Meadows / Georgie Ripper,3.84,043973861X,9780439738613,en-US,65,4334,319,2005-05-01,Scholastic Inc.,2005,,,65,,,65,4334,4334,319,319,Daisy Meadows/Georgie Ripper,Daisy Meadows/Georgie Ripper,31486,False
31487,Unweaving the Rainbow: Science  Delusion and the Appetite for Wonder,Richard Dawkins,4.02,0618056734,9780618056736,eng,352,9377,189,2000-04-05,Mariner Books,2000,,,352,,,352,9377,9377,189,189,Richard Dawkins,Richard Dawkins,31487,False
31488,The Rainbow Goblins,Ul De Rico,4.42,0500277591,9780500277591,eng,32,1417,149,1978-06-17,Thames  Hudson,1978,,,32,,,32,1417,1417,149,149,Ul De Rico,Ul De Rico,31488,False
